year month day hour minute second windspeed_ms
2015 10 10 9 25 5 8.053333
2015 10 10 10 25 5 9.228333
2015 10 10 11 25 5 10.653333
2015 10 10 12 25 5 10.682000
2015 10 10 13 25 5 11.158333
2015 10 10 14 25 5 12.283333
2015 10 10 15 25 5 10.800000
2015 10 10 16 25 5 10.501667
2015 10 10 17 25 5 10.126667
2015 10 10 18 25 5 10.401667
2015 10 10 19 25 5 10.088333
2015 10 10 20 25 5 8.626667
2015 10 10 21 25 5 8.655000
2015 10 10 22 25 5 8.273333
2015 10 10 23 25 5 8.173333
2015 10 11 0 25 5 8.751667
2015 10 11 1 25 5 8.651667
2015 10 11 2 25 5 8.831667
2015 10 11 3 25 5 9.296667
2015 10 11 4 25 5 9.073333
2015 10 11 5 25 5 9.323333
2015 10 11 6 25 5 9.641667
2015 10 11 7 25 5 9.331667
2015 10 11 8 25 5 9.371667
2015 10 11 9 25 5 8.730000
2015 10 11 10 25 5 7.916667
2015 10 11 11 25 5 8.165000
2015 10 11 12 25 5 8.688333
2015 10 11 13 25 5 10.026667
2015 10 11 14 25 5 10.113333
2015 10 11 15 25 5 9.221667
2015 10 11 16 25 5 8.421667
2015 10 11 17 25 5 9.165000
2015 10 11 18 25 5 9.966667
2015 10 11 19 25 5 8.891667
2015 10 11 20 25 5 6.563333
2015 10 11 21 25 5 5.511667
2015 10 11 22 25 5 4.343333
2015 10 11 23 25 5 3.850000
2015 10 12 0 25 5 2.896667
2015 10 12 1 25 5 3.305000
2015 10 12 2 25 5 3.183333
2015 10 12 3 25 5 3.206667
2015 10 12 4 25 5 2.490000
2015 10 12 5 25 5 2.875000
2015 10 12 6 25 5 2.875000
2015 10 12 7 25 5 2.875000
2015 10 12 8 25 5 2.875000
2015 10 12 9 25 5 3.260000
2015 10 12 10 25 5 3.260000
2015 10 12 11 25 5 5.310000
2015 10 12 12 25 5 4.615000
2015 10 12 13 25 5 3.885000
2015 10 12 14 25 5 4.201667
2015 10 12 15 25 5 4.686667
2015 10 12 16 25 5 5.296667
2015 10 12 17 25 5 4.785000
2015 10 12 18 25 5 5.326667
2015 10 12 19 25 5 3.613333
2015 10 12 20 25 5 4.170000
2015 10 12 21 25 5 3.341667
2015 10 12 22 25 5 3.440000
2015 10 12 23 25 5 2.748333
2015 10 13 0 25 5 1.075000
2015 10 13 1 25 5 2.543333
2015 10 13 2 25 5 1.673333
2015 10 13 3 25 5 3.475000
2015 10 13 4 25 5 6.390000
2015 10 13 5 25 5 8.148333
2015 10 13 6 25 5 9.015000
2015 10 13 7 25 5 10.201667
2015 10 13 8 25 5 9.951667
2015 10 13 9 25 5 10.030000
2015 10 13 10 25 5 9.863333
2015 10 13 11 25 5 10.065000
2015 10 13 12 25 5 10.500000
2015 10 13 13 25 5 11.263333
2015 10 13 14 25 5 11.936667
2015 10 13 15 25 5 12.713333
2015 10 13 16 25 5 12.465000
2015 10 13 17 25 5 12.398333
2015 10 13 18 25 5 11.475000
2015 10 13 19 25 5 10.383333
2015 10 13 20 25 5 11.298333
2015 10 13 21 25 5 11.425000
2015 10 13 22 25 5 10.798333
2015 10 13 23 25 5 10.000000
2015 10 14 0 25 5 10.708333
2015 10 14 1 25 5 10.910000
2015 10 14 2 25 5 12.535000
2015 10 14 3 25 5 12.373333
2015 10 14 4 25 5 11.323333
2015 10 14 5 25 5 11.450000
2015 10 14 6 25 5 10.060000
2015 10 14 7 25 5 10.061667
2015 10 14 8 25 5 8.893333
2015 10 14 9 25 5 8.473333
2015 10 14 10 25 5 7.930000
2015 10 14 11 25 5 7.416667
2015 10 14 12 25 5 6.773333
2015 10 14 13 25 5 6.165000
2015 10 14 14 25 5 5.261667
2015 10 14 15 25 5 3.965000
2015 10 14 16 25 5 3.005000
2015 10 14 17 25 5 1.936667
2015 10 14 18 25 5 2.010000
2015 10 14 19 25 5 2.666667
2015 10 14 20 25 5 2.525000
2015 10 14 21 25 5 1.880000
2015 10 14 22 25 5 1.738333
2015 10 14 23 25 5 1.418333
2015 10 15 0 25 5 2.165000
2015 10 15 1 25 5 2.356667
2015 10 15 2 25 5 2.556667
2015 10 15 3 25 5 3.728333
2015 10 15 4 25 5 10.041667
2015 10 15 5 25 5 8.710000
2015 10 15 6 25 5 5.553333
2015 10 15 7 25 5 5.495000
2015 10 15 8 25 5 5.623333
2015 10 15 9 25 5 4.661667
2015 10 15 10 25 5 3.865000
2015 10 15 11 25 5 3.440000
2015 10 15 12 25 5 3.020000
2015 10 15 13 25 5 3.616667
2015 10 15 14 25 5 4.398333
2015 10 15 15 25 5 4.655000
2015 10 15 16 25 5 3.851667
2015 10 15 17 25 5 2.520000
2015 10 15 18 25 5 1.653333
2015 10 15 19 25 5 1.808333
2015 10 15 20 25 5 2.023333
2015 10 15 21 25 5 2.418333
2015 10 15 22 25 5 3.350000
2015 10 15 23 25 5 4.326667
2015 10 16 0 25 5 5.270000
2015 10 16 1 25 5 6.138333
2015 10 16 2 25 5 6.505000
2015 10 16 3 25 5 7.328333
2015 10 16 4 25 5 5.961667
2015 10 16 5 25 5 6.871667
2015 10 16 6 25 5 7.708333
2015 10 16 7 25 5 8.883333
2015 10 16 8 25 5 9.575000
2015 10 16 9 25 5 9.673333
2015 10 16 10 25 5 10.191667
2015 10 16 11 25 5 10.506667
2015 10 16 12 25 5 10.298333
2015 10 16 13 25 5 9.118333
2015 10 16 14 25 5 7.731667
2015 10 16 15 25 5 6.815000
2015 10 16 16 25 5 5.275000
2015 10 16 17 25 5 6.621667
2015 10 16 18 25 5 6.282000
2015 10 16 19 25 5 4.315000
2015 10 16 20 25 5 3.985000
2015 10 16 21 25 5 6.646667
2015 10 16 22 25 5 7.495000
2015 10 16 23 25 5 6.456667
2015 10 17 0 25 5 5.490000
2015 10 17 1 25 5 5.848333
2015 10 17 2 25 5 5.588333
2015 10 17 3 25 5 4.781667
2015 10 17 4 25 5 4.156667
2015 10 17 5 25 5 3.570000
2015 10 17 6 25 5 3.890000
2015 10 17 7 25 5 4.605000
2015 10 17 8 25 5 5.316667
2015 10 17 9 25 5 4.888333
2015 10 17 10 25 5 4.581667
2015 10 17 11 25 5 3.271667
2015 10 17 12 25 5 3.188333
2015 10 17 13 25 5 3.633333
2015 10 17 14 25 5 4.471667
2015 10 17 15 25 5 5.081667
2015 10 17 16 25 5 4.670000
2015 10 17 17 25 5 4.730000
2015 10 17 18 25 5 5.165000
2015 10 17 19 25 5 5.081667
2015 10 17 20 25 5 4.775000
2015 10 17 21 25 5 5.173333
2015 10 17 22 25 5 5.663333
2015 10 17 23 25 5 9.635000
2015 10 18 0 25 5 10.910000
2015 10 18 1 25 5 11.096667
2015 10 18 2 25 5 11.160000
2015 10 18 3 25 5 12.088333
2015 10 18 4 25 5 12.173333
2015 10 18 5 25 5 10.975000
2015 10 18 6 25 5 10.133333
2015 10 18 7 25 5 10.373333
2015 10 18 8 25 5 10.903333
2015 10 18 9 25 5 10.596667
2015 10 18 10 25 5 10.480000
2015 10 18 11 25 5 10.988333
2015 10 18 12 25 5 10.251667
2015 10 18 13 25 5 9.116667
2015 10 18 14 25 5 8.206667
2015 10 18 15 25 5 7.783333
2015 10 18 16 25 5 7.625000
2015 10 18 17 25 5 8.008333
2015 10 18 18 25 5 9.331667
2015 10 18 19 25 5 9.461667
2015 10 18 20 25 5 9.625000
2015 10 18 21 25 5 11.331667
2015 10 18 22 25 5 11.666667
2015 10 18 23 25 5 12.220000
2015 10 19 0 25 5 11.920000
2015 10 19 1 25 5 11.798333
2015 10 19 2 25 5 11.446667
2015 10 19 3 25 5 10.103333
2015 10 19 4 25 5 10.770000
2015 10 19 5 25 5 11.225000
2015 10 19 6 25 5 10.553333
2015 10 19 7 25 5 9.935000
2015 10 19 8 25 5 9.991667
2015 10 19 9 25 5 9.765000
2015 10 19 10 25 5 9.250000
2015 10 19 11 25 5 8.770000
2015 10 19 12 25 5 8.543333
2015 10 19 13 25 5 7.671667
2015 10 19 14 25 5 7.030000
2015 10 19 15 25 5 6.186667
2015 10 19 16 25 5 5.426000
2015 10 19 17 25 5 5.670000
2015 10 19 18 25 5 5.670000
2015 10 19 19 25 5 5.670000
2015 10 19 20 25 5 3.790000
2015 10 19 21 25 5 3.790000
2015 10 19 22 25 5 1.937500
2015 10 19 23 25 5 1.640000
2015 10 20 0 25 5 1.483333
2015 10 20 1 25 5 2.348333
2015 10 20 2 25 5 3.073333
2015 10 20 3 25 5 4.221667
2015 10 20 4 25 5 4.263333
2015 10 20 5 25 5 4.195000
2015 10 20 6 25 5 4.288333
2015 10 20 7 25 5 5.105000
2015 10 20 8 25 5 5.913333
2015 10 20 9 25 5 6.368333
2015 10 20 10 25 5 6.613333
2015 10 20 11 25 5 6.466667
2015 10 20 12 25 5 6.340000
2015 10 20 13 25 5 5.841667
2015 10 20 14 25 5 5.861667
2015 10 20 15 25 5 4.971667
2015 10 20 16 25 5 4.368333
2015 10 20 17 25 5 4.378333
2015 10 20 18 25 5 5.120000
2015 10 20 19 25 5 4.998333
2015 10 20 20 25 5 6.306667
2015 10 20 21 25 5 7.068333
2015 10 20 22 25 5 6.203333
2015 10 20 23 25 5 6.133333
2015 10 21 0 25 5 6.673333
2015 10 21 1 25 5 7.140000
2015 10 21 2 25 5 7.388333
2015 10 21 3 25 5 6.071667
2015 10 21 4 25 5 5.706667
2015 10 21 5 25 5 5.036667
2015 10 21 6 25 5 4.768333
2015 10 21 7 25 5 4.336667
2015 10 21 8 25 5 4.115000
2015 10 21 9 25 5 3.885000
2015 10 21 10 25 5 3.541667
2015 10 21 11 25 5 2.906667
2015 10 21 12 25 5 2.846667
2015 10 21 13 25 5 2.091667
2015 10 21 14 25 5 1.773333
2015 10 21 15 25 5 1.875000
2015 10 21 16 25 5 1.913333
2015 10 21 17 25 5 2.331667
2015 10 21 18 25 5 3.483333
2015 10 21 19 25 5 4.183333
2015 10 21 20 25 5 5.536667
2015 10 21 21 25 5 4.960000
2015 10 21 22 25 5 4.515000
2015 10 21 23 25 5 4.760000
2015 10 22 0 25 5 4.760000
2015 10 22 1 25 5 4.760000
2015 10 22 2 25 5 5.005000
2015 10 22 3 25 5 5.005000
2015 10 22 4 25 5 5.876667
2015 10 22 5 25 5 5.730000
2015 10 22 6 25 5 5.843333
2015 10 22 7 25 5 5.445000
2015 10 22 8 25 5 3.793333
2015 10 22 9 25 5 3.645000
2015 10 22 10 25 5 4.483333
2015 10 22 11 25 5 3.916667
2015 10 22 12 25 5 3.721667
2015 10 22 13 25 5 3.678333
2015 10 22 14 25 5 4.036667
2015 10 22 15 25 5 4.018333
2015 10 22 16 25 5 3.543333
2015 10 22 17 25 5 5.131667
2015 10 22 18 25 5 5.448333
2015 10 22 19 25 5 7.105000
2015 10 22 20 25 5 7.530000
2015 10 22 21 25 5 8.091667
2015 10 22 22 25 5 8.363333
2015 10 22 23 25 5 7.778333
2015 10 23 0 25 5 8.273333
2015 10 23 1 25 5 8.448333
2015 10 23 2 25 5 8.758333
2015 10 23 3 25 5 9.090000
2015 10 23 4 25 5 9.230000
2015 10 23 5 25 5 8.576667
2015 10 23 6 25 5 7.016667
2015 10 23 7 25 5 6.356667
2015 10 23 8 25 5 5.425000
2015 10 23 9 25 5 5.208333
2015 10 23 10 25 5 4.843333
2015 10 23 11 25 5 5.520000
2015 10 23 12 25 5 7.110000
2015 10 23 13 25 5 8.611667
2015 10 23 14 25 5 10.385000
2015 10 23 15 25 5 11.110000
2015 10 23 16 25 5 10.586667
2015 10 23 17 25 5 8.580000
2015 10 23 18 25 5 8.070000
2015 10 23 19 25 5 7.790000
2015 10 23 20 25 5 7.316667
2015 10 23 21 25 5 7.433333
2015 10 23 22 25 5 7.310000
2015 10 23 23 25 5 7.210000
2015 10 24 0 25 5 8.516667
2015 10 24 1 25 5 8.875000
2015 10 24 2 25 5 9.050000
2015 10 24 3 25 5 8.780000
2015 10 24 4 25 5 8.320000
2015 10 24 5 25 5 7.990000
2015 10 24 6 25 5 7.766667
2015 10 24 7 25 5 7.790000
2015 10 24 8 25 5 7.910000
2015 10 24 9 25 5 6.920000
2015 10 24 10 25 5 6.298333
2015 10 24 11 25 5 6.305000
2015 10 24 12 25 5 6.403333
2015 10 24 13 25 5 7.431667
2015 10 24 14 25 5 8.025000
2015 10 24 15 25 5 6.675000
2015 10 24 16 25 5 6.020000
2015 10 24 17 25 5 5.646667
2015 10 24 18 25 5 5.516667
2015 10 24 19 25 5 4.550000
2015 10 24 20 25 5 4.895000
2015 10 24 21 25 5 5.093333
2015 10 24 22 25 5 4.538333
2015 10 24 23 25 5 4.686667
2015 10 25 0 25 5 4.256667
2015 10 25 1 25 5 4.643333
2015 10 25 2 25 5 3.876667
2015 10 25 3 25 5 3.280000
2015 10 25 4 25 5 3.470000
2015 10 25 5 25 5 3.016667
2015 10 25 6 25 5 2.761667
2015 10 25 7 25 5 2.516667
2015 10 25 8 25 5 2.596667
2015 10 25 9 25 5 2.786667
2015 10 25 10 25 5 3.373333
2015 10 25 11 25 5 3.713333
2015 10 25 12 25 5 4.685000
2015 10 25 13 25 5 6.235000
2015 10 25 14 25 5 6.388333
2015 10 25 15 25 5 6.336667
2015 10 25 16 25 5 5.338333
2015 10 25 17 25 5 4.496667
2015 10 25 18 25 5 3.440000
2015 10 25 19 25 5 2.330000
2015 10 25 20 25 5 4.080000
2015 10 25 21 25 5 5.373333
2015 10 25 22 25 5 5.773333
2015 10 25 23 25 5 6.811667
2015 10 26 0 25 5 7.641667
2015 10 26 1 25 5 7.226667
2015 10 26 2 25 5 6.923333
2015 10 26 3 25 5 9.653333
2015 10 26 4 25 5 10.755000
2015 10 26 5 25 5 11.016667
2015 10 26 6 25 5 11.323333
2015 10 26 7 25 5 12.080000
2015 10 26 8 25 5 11.830000
2015 10 26 9 25 5 11.808333
2015 10 26 10 25 5 11.891667
2015 10 26 11 25 5 11.540000
2015 10 26 12 25 5 11.830000
2015 10 26 13 25 5 11.191667
2015 10 26 14 25 5 11.558333
2015 10 26 15 25 5 10.661667
2015 10 26 16 25 5 10.545000
2015 10 26 17 25 5 10.678333
2015 10 26 18 25 5 10.103333
2015 10 26 19 25 5 10.660000
2015 10 26 20 25 5 10.660000
2015 10 26 21 25 5 10.660000
2015 10 26 22 25 5 10.410000
2015 10 26 23 25 5 10.828333
2015 10 27 0 25 5 11.292000
2015 10 27 1 25 5 10.660000
2015 10 27 2 25 5 10.660000
2015 10 27 3 25 5 10.660000
2015 10 27 4 25 5 10.410000
2015 10 27 5 25 5 10.828333
2015 10 27 6 25 5 11.292000
2015 10 27 7 25 5 11.292000
2015 10 27 8 25 5 10.900000
2015 10 27 9 25 5 11.338333
2015 10 27 10 25 5 10.970000
2015 10 27 11 25 5 11.036667
2015 10 27 12 25 5 10.823333
2015 10 27 13 25 5 11.083333
2015 10 27 14 25 5 12.115000
2015 10 27 15 25 5 13.071667
2015 10 27 16 25 5 13.488333
2015 10 27 17 25 5 13.443333
2015 10 27 18 25 5 13.236667
2015 10 27 19 25 5 12.181667
2015 10 27 20 25 5 11.826667
2015 10 27 21 25 5 13.490000
2015 10 27 22 25 5 13.103333
2015 10 27 23 25 5 13.323333
2015 10 28 0 25 5 12.605000
2015 10 28 1 25 5 12.703333
2015 10 28 2 25 5 10.395000
2015 10 28 3 25 5 9.230000
2015 10 28 4 25 5 10.832000
2015 10 28 5 25 5 10.801667
2015 10 28 6 25 5 11.700000
2015 10 28 7 25 5 11.906667
2015 10 28 8 25 5 11.803333
2015 10 28 9 25 5 12.938333
2015 10 28 10 25 5 14.138333
2015 10 28 11 25 5 14.408333
2015 10 28 12 25 5 14.238333
2015 10 28 13 25 5 13.690000
2015 10 28 14 25 5 12.000000
2015 10 28 15 25 5 13.415000
2015 10 28 16 25 5 15.041667
2015 10 28 17 25 5 14.810000
2015 10 28 18 25 5 14.590000
2015 10 28 19 25 5 15.738333
2015 10 28 20 25 5 17.373333
2015 10 28 21 25 5 15.580000
2015 10 28 22 25 5 16.078333
2015 10 28 23 25 5 15.444000
2015 10 29 0 25 5 16.140000
2015 10 29 1 25 5 14.916667
2015 10 29 2 25 5 16.255000
2015 10 29 3 25 5 15.563333
2015 10 29 4 25 5 15.673333
2015 10 29 5 25 5 15.518333
2015 10 29 6 25 5 14.666667
2015 10 29 7 25 5 12.526667
2015 10 29 8 25 5 11.336667
2015 10 29 9 25 5 10.521667
2015 10 29 10 25 5 10.668333
2015 10 29 11 25 5 10.880000
2015 10 29 12 25 5 10.935000
2015 10 29 13 25 5 10.813333
2015 10 29 14 25 5 10.133333
2015 10 29 15 25 5 9.146667
2015 10 29 16 25 5 10.388333
2015 10 29 17 25 5 10.150000
2015 10 29 18 25 5 9.803333
2015 10 29 19 25 5 9.546667
2015 10 29 20 25 5 6.063333
2015 10 29 21 25 5 7.800000
2015 10 29 22 25 5 8.806667
2015 10 29 23 25 5 9.130000
2015 10 30 0 25 5 8.796667
2015 10 30 1 25 5 8.956667
2015 10 30 2 25 5 8.720000
2015 10 30 3 25 5 7.753333
2015 10 30 4 25 5 5.451667
2015 10 30 5 25 5 5.215000
2015 10 30 6 25 5 4.623333
2015 10 30 7 25 5 5.300000
2015 10 30 8 25 5 6.660000
2015 10 30 9 25 5 6.406667
2015 10 30 10 25 5 8.610000
2015 10 30 11 25 5 9.965000
2015 10 30 12 25 5 9.965000
2015 10 30 13 25 5 9.360000
2015 10 30 14 25 5 9.383333
2015 10 30 15 25 5 9.210000
2015 10 30 16 25 5 8.030000
2015 10 30 17 25 5 8.885000
2015 10 30 18 25 5 8.541667
2015 10 30 19 25 5 8.053333
2015 10 30 20 25 5 7.943333
2015 10 30 21 25 5 7.523333
2015 10 30 22 25 5 8.116667
2015 10 30 23 25 5 8.965000
2015 10 31 0 25 5 9.088333
2015 10 31 1 25 5 9.020000
2015 10 31 2 25 5 8.780000
2015 10 31 3 25 5 8.675000
2015 10 31 4 25 5 6.781667
2015 10 31 5 25 5 4.790000
2015 10 31 6 25 5 4.315000
2015 10 31 7 25 5 4.366667
2015 10 31 8 25 5 4.328333
2015 10 31 9 25 5 4.166667
2015 10 31 10 25 5 3.505000
2015 10 31 11 25 5 3.375000
2015 10 31 12 25 5 2.855000
2015 10 31 13 25 5 1.950000
2015 10 31 14 25 5 1.643333
2015 10 31 15 25 5 1.561667
2015 10 31 16 25 5 1.691667
2015 10 31 17 25 5 1.290000
2015 10 31 18 25 5 1.661667
2015 10 31 19 25 5 1.263333
2015 10 31 20 25 5 1.520000
2015 10 31 21 25 5 1.913333
2015 10 31 22 25 5 1.778333
2015 10 31 23 25 5 1.310000
2015 11 1 0 25 5 1.865000
2015 11 1 1 25 5 1.985000
2015 11 1 2 25 5 2.718333
2015 11 1 3 25 5 3.960000
2015 11 1 4 25 5 4.395000
2015 11 1 5 25 5 5.455000
2015 11 1 6 25 5 6.171667
2015 11 1 7 25 5 6.240000
2015 11 1 8 25 5 7.291667
2015 11 1 9 25 5 6.161667
2015 11 1 10 25 5 4.870000
2015 11 1 11 25 5 4.535000
2015 11 1 12 25 5 3.918333
2015 11 1 13 25 5 4.988333
2015 11 1 14 25 5 5.738333
2015 11 1 15 25 5 7.585000
2015 11 1 16 25 5 8.880000
2015 11 1 17 25 5 8.820000
2015 11 1 18 25 5 8.531667
2015 11 1 19 25 5 8.495000
2015 11 1 20 25 5 8.996667
2015 11 1 21 25 5 7.843333
2015 11 1 22 25 5 7.436667
2015 11 1 23 25 5 7.638333
2015 11 2 0 25 5 6.900000
2015 11 2 1 25 5 5.082500
2015 11 2 2 25 5 5.590000
2015 11 2 3 25 5 5.245000
2015 11 2 4 25 5 4.721667
2015 11 2 5 25 5 3.264000
2015 11 2 6 25 5 3.264000
2015 11 2 7 25 5 3.264000
2015 11 2 8 25 5 2.580000
2015 11 2 9 25 5 1.496667
2015 11 2 10 25 5 1.905000
2015 11 2 11 25 5 2.050000
2015 11 2 12 25 5 3.113333
2015 11 2 13 25 5 3.175000
2015 11 2 14 25 5 3.195000
2015 11 2 15 25 5 6.297500
2015 11 2 16 25 5 7.120000
2015 11 2 17 25 5 5.330000
2015 11 2 18 25 5 5.200000
2015 11 2 19 25 5 5.576000
2015 11 2 20 25 5 5.413333
2015 11 2 21 25 5 6.540000
2015 11 2 22 25 5 5.981667
2015 11 2 23 25 5 4.613333
2015 11 3 0 25 5 4.916667
2015 11 3 1 25 5 5.046667
2015 11 3 2 25 5 4.180000
2015 11 3 3 25 5 5.566667
2015 11 3 4 25 5 5.333333
2015 11 3 5 25 5 4.961667
2015 11 3 6 25 5 6.511667
2015 11 3 7 25 5 7.371667
2015 11 3 8 25 5 7.561667
2015 11 3 9 25 5 6.380000
2015 11 3 10 25 5 6.448333
2015 11 3 11 25 5 7.420000
2015 11 3 12 25 5 6.933333
2015 11 3 13 25 5 7.888333
2015 11 3 14 25 5 7.415000
2015 11 3 15 25 5 6.950000
2015 11 3 16 25 5 6.891667
2015 11 3 17 25 5 6.770000
2015 11 3 18 25 5 6.670000
2015 11 3 19 25 5 7.271667
2015 11 3 20 25 5 7.341667
2015 11 3 21 25 5 6.091667
2015 11 3 22 25 5 6.400000
2015 11 3 23 25 5 6.131667
2015 11 4 0 25 5 4.918333
2015 11 4 1 25 5 4.680000
2015 11 4 2 25 5 3.553333
2015 11 4 3 25 5 3.770000
2015 11 4 4 25 5 4.681667
2015 11 4 5 25 5 5.370000
2015 11 4 6 25 5 6.480000
2015 11 4 7 25 5 6.470000
2015 11 4 8 25 5 7.578333
2015 11 4 9 25 5 7.245000
2015 11 4 10 25 5 6.211667
2015 11 4 11 25 5 6.850000
2015 11 4 12 25 5 8.180000
2015 11 4 13 25 5 7.801667
2015 11 4 14 25 5 7.761667
2015 11 4 15 25 5 8.261667
2015 11 4 16 25 5 8.606667
2015 11 4 17 25 5 9.315000
2015 11 4 18 25 5 8.965000
2015 11 4 19 25 5 9.586667
2015 11 4 20 25 5 10.026667
2015 11 4 21 25 5 9.300000
2015 11 4 22 25 5 8.860000
2015 11 4 23 25 5 8.845000
2015 11 5 0 25 5 9.386667
2015 11 5 1 25 5 9.971667
2015 11 5 2 25 5 10.540000
2015 11 5 3 25 5 10.151667
2015 11 5 4 25 5 9.415000
2015 11 5 5 25 5 9.798333
2015 11 5 6 25 5 9.648333
2015 11 5 7 25 5 9.593333
2015 11 5 8 25 5 8.885000
2015 11 5 9 25 5 8.908333
2015 11 5 10 25 5 9.138333
2015 11 5 11 25 5 8.048333
2015 11 5 12 25 5 8.160000
2015 11 5 13 25 5 8.243333
2015 11 5 14 25 5 8.510000
2015 11 5 15 25 5 9.703333
2015 11 5 16 25 5 8.970000
2015 11 5 17 25 5 8.340000
2015 11 5 18 25 5 7.045000
2015 11 5 19 25 5 6.290000
2015 11 5 20 25 5 7.066667
2015 11 5 21 25 5 9.170000
2015 11 5 22 25 5 8.673333
2015 11 5 23 25 5 8.751667
2015 11 6 0 25 5 8.286667
2015 11 6 1 25 5 8.555000
2015 11 6 2 25 5 6.930000
2015 11 6 3 25 5 7.928333
2015 11 6 4 25 5 6.883333
2015 11 6 5 25 5 7.253333
2015 11 6 6 25 5 7.066667
2015 11 6 7 25 5 6.900000
2015 11 6 8 25 5 6.203333
2015 11 6 9 25 5 8.035000
2015 11 6 10 25 5 8.891667
2015 11 6 11 25 5 7.860000
2015 11 6 12 25 5 6.886667
2015 11 6 13 25 5 10.170000
2015 11 6 14 25 5 9.796667
2015 11 6 15 25 5 11.105000
2015 11 6 16 25 5 10.293333
2015 11 6 17 25 5 11.195000
2015 11 6 18 25 5 13.193333
2015 11 6 19 25 5 14.818333
2015 11 6 20 25 5 14.440000
2015 11 6 21 25 5 14.675000
2015 11 6 22 25 5 14.875000
2015 11 6 23 25 5 13.748333
2015 11 7 0 25 5 13.206667
2015 11 7 1 25 5 11.940000
2015 11 7 2 25 5 9.753333
2015 11 7 3 25 5 7.248333
2015 11 7 4 25 5 9.166667
2015 11 7 5 25 5 10.140000
2015 11 7 6 25 5 11.215000
2015 11 7 7 25 5 11.370000
2015 11 7 8 25 5 11.111667
2015 11 7 9 25 5 10.525000
2015 11 7 10 25 5 9.705000
2015 11 7 11 25 5 9.703333
2015 11 7 12 25 5 7.936667
2015 11 7 13 25 5 7.618333
2015 11 7 14 25 5 5.593333
2015 11 7 15 25 5 5.116667
2015 11 7 16 25 5 2.680000
2015 11 7 17 25 5 3.308000
2015 11 7 18 25 5 7.365000
2015 11 7 19 25 5 8.505000
2015 11 7 20 25 5 6.223333
2015 11 7 21 25 5 4.743333
2015 11 7 22 25 5 4.810000
2015 11 7 23 25 5 10.416667
2015 11 8 0 25 5 13.351667
2015 11 8 1 25 5 12.826667
2015 11 8 2 25 5 11.725000
2015 11 8 3 25 5 12.933333
2015 11 8 4 25 5 13.840000
2015 11 8 5 25 5 13.593333
2015 11 8 6 25 5 13.401667
2015 11 8 7 25 5 12.851667
2015 11 8 8 25 5 13.236667
2015 11 8 9 25 5 13.493333
2015 11 8 10 25 5 13.305000
2015 11 8 11 25 5 12.093333
2015 11 8 12 25 5 11.201667
2015 11 8 13 25 5 10.540000
2015 11 8 14 25 5 10.540000
2015 11 8 15 25 5 10.540000
2015 11 8 16 25 5 8.840000
2015 11 8 17 25 5 10.070000
2015 11 8 18 25 5 6.070000
2015 11 8 19 25 5 6.070000
2015 11 8 20 25 5 7.760000
2015 11 8 21 25 5 8.476667
2015 11 8 22 25 5 8.665000
2015 11 8 23 25 5 9.625000
2015 11 9 0 25 5 9.735000
2015 11 9 1 25 5 10.258333
2015 11 9 2 25 5 10.398333
2015 11 9 3 25 5 6.070000
2015 11 9 4 25 5 6.070000
2015 11 9 5 25 5 7.760000
2015 11 9 6 25 5 8.476667
2015 11 9 7 25 5 8.665000
2015 11 9 8 25 5 9.625000
2015 11 9 9 25 5 9.735000
2015 11 9 10 25 5 10.258333
2015 11 9 11 25 5 10.398333
2015 11 9 12 25 5 10.621667
2015 11 9 13 25 5 10.553333
2015 11 9 14 25 5 9.361667
2015 11 9 15 25 5 9.065000
2015 11 9 16 25 5 10.513333
2015 11 9 17 25 5 10.611667
2015 11 9 18 25 5 8.993333
2015 11 9 19 25 5 9.126667
2015 11 9 20 25 5 10.416667
2015 11 9 21 25 5 11.100000
2015 11 9 22 25 5 11.171667
2015 11 9 23 25 5 11.523333
2015 11 10 0 25 5 12.486667
2015 11 10 1 25 5 15.028333
2015 11 10 2 25 5 15.573333
2015 11 10 3 25 5 16.112500
2015 11 10 4 25 5 15.288000
2015 11 10 5 25 5 14.815000
2015 11 10 6 25 5 13.527500
2015 11 10 7 25 5 14.020000
2015 11 10 8 25 5 12.158333
2015 11 10 9 25 5 12.861667
2015 11 10 10 25 5 14.225000
2015 11 10 11 25 5 13.152000
2015 11 10 12 25 5 11.220000
2015 11 10 13 25 5 11.553333
2015 11 10 14 25 5 10.093333
2015 11 10 15 25 5 8.923333
2015 11 10 16 25 5 7.330000
2015 11 10 17 25 5 6.850000
2015 11 10 18 25 5 9.901667
2015 11 10 19 25 5 12.498333
2015 11 10 20 25 5 9.640000
2015 11 10 21 25 5 9.665000
2015 11 10 22 25 5 11.298333
2015 11 10 23 25 5 14.151667
2015 11 11 0 25 5 13.743333
2015 11 11 1 25 5 12.645000
2015 11 11 2 25 5 13.623333
2015 11 11 3 25 5 13.843333
2015 11 11 4 25 5 13.828333
2015 11 11 5 25 5 11.915000
2015 11 11 6 25 5 11.413333
2015 11 11 7 25 5 10.743333
2015 11 11 8 25 5 12.221667
2015 11 11 9 25 5 12.468333
2015 11 11 10 25 5 12.510000
2015 11 11 11 25 5 12.288333
2015 11 11 12 25 5 11.825000
2015 11 11 13 25 5 11.886667
2015 11 11 14 25 5 11.526667
2015 11 11 15 25 5 11.241667
2015 11 11 16 25 5 9.563333
