hr,windspeed_ms,price_dollarsPerMWh,emissions_tonCO2PerMWh
888,8.026667,18.914753,0.42
889,7.215,18.981769,0.42
890,8.348333,19.081127,0.42
891,9.428333,19.055661,0.42
892,9.188333,18.89195,0.42
893,10.231667,19.299253,0.42
894,9.853333,19.647562,0.42
895,8.803333,39.577579,0.42
896,7.723333,24.222629,0.42
897,7.098333,23.996411,0.42
898,6.275,25.338732,0.42
899,5.391667,24.364297,0.42
900,5.521667,23.056609,0.42
901,5.051667,22.586963,0.42
902,5.106667,21.965621,0.42
903,5.013333,22.402803,0.42
904,5.21,22.041346,0.42
905,5.551667,24.086175,0.42
906,6.32,37.121655,0.42
907,7.73,38.246708,0.42
908,10.345,25.008833,0.42
909,10.68,22.7211,0.42
910,11.408333,22.210242,0.42
911,12.412,20.306983,0.42
912,11.188333,18.109586,0.42
913,10.735,18.399377,0.42
914,9.916,18.266156,0.42
915,10.181667,17.968808,0.42
916,11.428333,18.039114,0.42
917,11.793333,18.746236,0.42
918,12.261667,19.68603,0.42
919,12.546667,38.21725,0.42
920,11.41,33.562365,0.42
921,11.978333,24.989347,0.42
922,11.041667,26.202541,0.42
923,11.311667,28.35143,0.42
924,11.783333,23.297295,0.42
925,12.255,22.059876,0.42
926,12.713333,21.839211,0.42
927,12.806667,21.920164,0.42
928,13.195,21.723237,0.42
929,12.055,22.56136,0.42
930,11.766667,23.688354,0.42
931,13.395,98.349589,0.42
932,12.39,67.761866,0.42
933,12.941667,78.785008,0.42
934,13.1,85.504241,0.42
935,13.975,23.182081,0.42
936,15.021667,21.860825,0.42
937,16.135,21.975304,0.42
938,16.005,21.769198,0.42
939,14.185,22.139171,0.42
940,11.85,23.267752,0.42
941,12.681667,24.858617,0.42
942,13.776667,24.590584,0.42
943,14.873333,25.92723,0.42
944,16.108,28.471677,0.42
945,16.026667,43.291892,0.42
946,15.216667,55.946927,0.42
947,12.376667,41.363134,0.42
948,11.943333,24.593815,0.42
949,11.013333,22.817229,0.42
950,8.858333,22.876388,0.42
951,5.891667,22.310831,0.42
952,3.588333,21.495073,0.42
953,3.451667,22.606375,0.42
954,6.913333,28.073609,0.42
955,7.351667,30.575914,0.42
956,7.898333,27.628901,0.42
957,7.886667,59.588023,0.42
958,8.25,25.697432,0.42
959,9.321667,25.030107,0.42
960,10.905,23.042573,0.42
961,10.948333,26.28032,0.42
962,11.918333,24.264106,0.42
963,11.92,23.9285,0.42
964,11.895,25.070782,0.42
965,13.365,25.937853,0.42
966,15.13,25.504072,0.42
967,16.708333,27.573914,0.42
968,17.023333,25.94611,0.42
969,17.023333,24.101616,0.42
970,17.01,23.893464,0.42
971,18.04,22.897962,0.42
972,18.355,22.784267,0.42
973,19.091667,24.528414,0.42
974,19.773333,26.022365,0.42
975,20.405,33.708986,0.42
976,20.286667,24.095644,0.42
977,20.761667,26.167628,0.42
978,21.26,39.811432,0.42
979,21.218333,32.627992,0.42
980,21.46,37.798858,0.42
981,21.735,25.198997,0.42
982,20.098333,22.941347,0.42
983,21.523333,24.706715,0.42
984,22.198333,22.043886,0.42
985,22.816667,22.907746,0.42
986,22.738333,22.628547,0.42
987,21.588333,22.839102,0.42
988,20.585,22.954846,0.42
989,21.266667,23.27925,0.42
990,18.545,27.8202,0.42
991,18.525,34.677661,0.42
992,17.841667,33.58661,0.42
993,17.731667,39.267569,0.42
994,17.33,28.478993,0.42
995,17.656667,29.135097,0.42
996,16.685,27.153392,0.42
997,16.3,31.347038,0.42
998,14.33,26.806592,0.42
999,12.723333,26.243422,0.42
1000,12.125,26.194795,0.42
1001,11.855,26.309813,0.42
1002,11.441667,24.698811,0.42
1003,11.285,27.558918,0.42
1004,10.42,37.968763,0.42
1005,10.078333,26.101607,0.42
1006,9.19,24.005887,0.42
1007,7.161667,21.558048,0.42
1008,5.97,20.864212,0.42
1009,5.166667,24.028969,0.42
1010,3.971667,24.018587,0.42
1011,3.265,22.870398,0.42
1012,2.406667,22.467319,0.42
1013,2.511667,21.83354,0.42
1014,3.566667,84.410848,0.42
1015,4.316667,26.635886,0.42
1016,4.828333,28.602291,0.42
1017,6.301667,27.10267,0.42
1018,7.043333,34.764213,0.42
1019,7.87,29.823959,0.42
1020,9.546667,29.545177,0.42
1021,10.256667,30.457786,0.42
1022,9.808333,78.396182,0.42
1023,7.628333,26.536573,0.42
1024,5.461667,39.224374,0.42
1025,3.575,36.39757,0.42
1026,4.246667,78.072968,0.42
1027,4.158333,26.905602,0.42
1028,3.2,28.261687,0.42
1029,7.543333,32.99632,0.42
1030,15.983333,27.97367,0.42
1031,17.171667,22.534613,0.42
1032,15.983333,22.876429,0.42
1033,10.226667,24.957464,0.42
1034,13.146667,25.004023,0.42
1035,17.233333,23.160911,0.42
1036,19.443333,23.906509,0.42
1037,17.663333,25.002583,0.42
1038,17.415,24.713051,0.42
1039,16.038333,31.674647,0.42
1040,15.655,31.973658,0.42
1041,15.983333,29.080962,0.42
1042,15.094,24.528112,0.42
1043,15.11,24.888095,0.42
1044,13.4025,24.452114,0.42
1045,12.485,23.951235,0.42
1046,12.485,23.789299,0.42
1047,12.39,21.847536,0.42
1048,11.793333,22.33431,0.42
1049,11.038333,24.051277,0.42
1050,10.65,25.652768,0.42
1051,9.716667,50.846334,0.42
1052,8.7,40.374168,0.42
1053,7.566667,61.804557,0.42
1054,6.333333,24.657014,0.42
1055,5.848333,24.951439,0.42
1056,5.43,22.154503,0.42
1057,4.343333,22.322273,0.42
1058,4.036667,24.053549,0.42
1059,3.648333,24.203744,0.42
1060,2.56,25.177289,0.42
1061,2.04,23.630945,0.42
1062,1.983333,25.217652,0.42
1063,2.986667,60.179389,0.42
1064,4.345,60.079048,0.42
1065,4.728333,25.448234,0.42
1066,6.286667,23.575111,0.42
1067,8.241667,24.458464,0.42
1068,8.306667,24.438872,0.42
1069,8.681667,23.897007,0.42
1070,9.796667,22.25942,0.42
1071,10.685,22.610911,0.42
1072,10.795,21.312087,0.42
1073,10.161667,22.252085,0.42
1074,13.133333,23.991596,0.42
1075,13.738333,29.817413,0.42
1076,14.346667,24.098342,0.42
1077,15.075,21.284621,0.42
1078,14.641667,21.608049,0.42
1079,14.061667,21.548267,0.42
1080,13.548333,19.008531,0.42
1081,13.546667,19.383906,0.42
1082,17.386667,19.250287,0.42
1083,18.775,18.619898,0.42
1084,24.33,18.904337,0.42
1085,19.608333,19.004488,0.42
1086,22.95,20.121243,0.42
1087,22.096667,24.281601,0.42
1088,21.476667,25.80314,0.42
1089,23.04,24.446798,0.42
1090,22.286667,24.350769,0.42
1091,22.176667,23.20162,0.42
1092,23.123333,22.077041,0.42
1093,23.203333,21.41883,0.42
1094,21.564,20.478312,0.42
1095,20.915,22.369114,0.42
1096,20.144,22.223721,0.42
1097,20.593333,22.442961,0.42
1098,19.113333,25.028173,0.42
1099,19.285,25.400045,0.42
1100,18.155,23.370033,0.42
1101,16.348333,23.051589,0.42
1102,15.186667,21.74829,0.42
1103,15.563333,20.382546,0.42
1104,15.36,19.470616,0.42
1105,15.801667,19.315042,0.42
1106,14.793333,19.213039,0.42
1107,15.41,19.363722,0.42
1108,14.943333,19.654637,0.42
1109,15.21,19.908385,0.42
1110,14.79,20.889512,0.42
1111,14.668,22.605355,0.42
1112,13.52,30.149804,0.42
1113,12.605,24.711182,0.42
1114,11.97,43.963319,0.42
1115,11.53,26.760899,0.42
1116,11.81,27.461925,0.42
1117,11.608333,25.247734,0.42
1118,10.511667,22.015471,0.42
1119,9.665,21.163467,0.42
1120,8.29,20.937322,0.42
1121,7.335,22.062636,0.42
1122,5.856667,25.046079,0.42
1123,4.686667,28.957769,0.42
1124,5.03,26.649534,0.42
1125,5.19,23.562634,0.42
1126,3.981667,24.194988,0.42
1127,3.121667,21.526576,0.42
1128,4.31,20.937504,0.42
1129,4.874,20.574864,0.42
1130,3.99,19.96114,0.42
1131,3.68,20.435918,0.42
1132,4.048,19.99987,0.42
1133,4.628333,20.311874,0.42
1134,7.913333,20.465522,0.42
1135,10.133333,22.042858,0.42
1136,10.868333,22.66042,0.42
1137,11.641667,21.730392,0.42
1138,10.915,21.654521,0.42
1139,16.07,22.138997,0.42
1140,17.928333,25.644924,0.42
1141,15.345,26.144241,0.42
1142,13.213333,23.993199,0.42
1143,13.245,22.672702,0.42
1144,12.613333,33.348811,0.42
1145,12.758333,25.51304,0.42
1146,12.52,28.584882,0.42
1147,12.581667,28.175705,0.42
1148,12.101667,29.557322,0.42
1149,11.21,26.208398,0.42
1150,10.95,24.921561,0.42
1151,9.698333,23.741208,0.42
1152,8.556667,25.032346,0.42
1153,7.88,25.680978,0.42
1154,8.786667,25.130434,0.42
1155,9.563333,24.730443,0.42
1156,10.35,24.747052,0.42
1157,10.136667,24.318,0.42
1158,8.53,30.135662,0.42
1159,8.363333,27.674125,0.42
1160,8.43,27.590007,0.42
1161,9.545,30.021965,0.42
1162,10.618333,41.236366,0.42
1163,11.126667,37.891155,0.42
1164,11.305,28.113469,0.42
1165,11.115,42.172122,0.42
1166,9.803333,26.312412,0.42
1167,8.31,25.890425,0.42
1168,6.883333,30.84428,0.42
1169,5.836667,29.469955,0.42
1170,4.463333,32.124613,0.42
1171,3.015,42.594836,0.42
1172,2.011667,35.953256,0.42
1173,2.198333,30.773119,0.42
1174,4.225,33.407332,0.42
1175,5.735,27.528783,0.42
1176,8.288333,24.074762,0.42
1177,7.53,26.729159,0.42
1178,8.25,26.157665,0.42
1179,11.905,26.450047,0.42
1180,15.458333,27.826859,0.42
1181,15.01,28.355889,0.42
1182,16.426667,29.818429,0.42
1183,15.433333,38.135865,0.42
1184,15.618333,43.733493,0.42
1185,14.796667,34.536602,0.42
1186,15.798333,28.939425,0.42
1187,15.316667,30.252532,0.42
1188,14.333333,26.794743,0.42
1189,13.723333,26.882332,0.42
1190,13.343333,26.781147,0.42
1191,13.848333,27.503948,0.42
1192,13.086667,29.755344,0.42
1193,12.331667,27.681543,0.42
1194,12.281667,32.054224,0.42
1195,11.065,46.700319,0.42
1196,10.388333,33.727733,0.42
1197,10.526667,33.520193,0.42
1198,11.113333,27.306419,0.42
1199,10.62,28.751415,0.42
1200,12.065,25.911834,0.42
1201,12.708333,21.379528,0.42
1202,12.561667,25.129914,0.42
1203,12.836667,23.919388,0.42
1204,12.841667,22.43346,0.42
1205,13.27,24.508459,0.42
1206,13.281667,25.926579,0.42
1207,11.373333,27.317714,0.42
1208,11.865,28.476193,0.42
1209,12.95,31.353249,0.42
1210,13.045,42.617721,0.42
1211,10.966667,38.695197,0.42
1212,10.693333,32.540483,0.42
1213,11.63,36.184233,0.42
1214,11.378333,33.275231,0.42
1215,10.763333,29.685968,0.42
1216,10.441667,30.690815,0.42
1217,9.268,29.011489,0.42
1218,8.24,30.881304,0.42
1219,7.525,41.233373,0.42
1220,7.468333,46.505439,0.42
1221,7.355,31.586737,0.42
1222,6.273333,25.368099,0.42
1223,5.9,23.864033,0.42
1224,5.9,22.231456,0.42
1225,5.9,23.908835,0.42
1226,4.33,23.437184,0.42
1227,3.91,26.79393,0.42
1228,3.91,26.647214,0.42
1229,3.91,28.418975,0.42
1230,3.49,36.325425,0.42
1231,5.8425,60.362128,0.42
1232,6.436667,31.048548,0.42
1233,6.436667,31.707873,0.42
1234,4.57,26.62172,0.42
1235,4.921667,22.312934,0.42
1236,5.87,25.0815,0.42
1237,10.8075,23.432564,0.42
1238,5.8425,20.874505,0.42
1239,6.436667,21.328568,0.42
1240,6.436667,22.111473,0.42
1241,4.57,24.308595,0.42
1242,4.921667,24.827883,0.42
1243,5.87,29.882397,0.42
1244,10.8075,30.36253,0.42
1245,10.8075,28.680185,0.42
1246,10.8075,28.691292,0.42
1247,15.745,22.856842,0.42
1248,16.16,20.885336,0.42
1249,16.928333,20.475303,0.42
1250,18.796667,20.682368,0.42
1251,17.71,22.006347,0.42
1252,17.71,20.821191,0.42
1253,17.71,20.578039,0.42
1254,15.9575,23.367279,0.42
1255,14.205,34.322447,0.42
1256,10.8,34.05934,0.42
1257,12.871667,28.052727,0.42
1258,16.578333,30.594925,0.42
1259,16.598333,31.95753,0.42
1260,15.086667,32.196401,0.42
1261,14.701667,25.754902,0.42
1262,12.853333,26.548195,0.42
1263,8.328333,26.514851,0.42
1264,8.47,26.782494,0.42
1265,9.33,31.347428,0.42
1266,9.94,26.310083,0.42
1267,8.346667,27.873394,0.42
1268,10.323333,26.495676,0.42
1269,9.318333,24.445625,0.42
1270,9.836667,25.233127,0.42
1271,9.133333,23.358005,0.42
1272,7.443333,20.624296,0.42
1273,6.018333,20.398036,0.42
1274,6.631667,20.856031,0.42
1275,6.091667,19.932598,0.42
1276,5.33,19.732808,0.42
1277,5.558333,19.89933,0.42
1278,6.786667,20.010805,0.42
1279,7.95,20.383558,0.42
1280,7.58,23.666019,0.42
1281,7.936667,34.154508,0.42
1282,8.038333,31.756952,0.42
1283,10.306667,34.817531,0.42
1284,12.68,36.054693,0.42
1285,13.275,35.550166,0.42
1286,14.681667,30.185825,0.42
1287,14.591667,28.062729,0.42
1288,13.493333,28.801152,0.42
1289,13.665,27.577767,0.42
1290,13.141667,27.459422,0.42
1291,11.93,27.25272,0.42
1292,12.295,27.846552,0.42
1293,14.525,27.600824,0.42
1294,15.716667,26.191098,0.42
1295,14.48,24.337806,0.42
1296,12.068333,21.853232,0.42
1297,11.491667,24.066694,0.42
1298,11.695,20.557685,0.42
1299,12.296667,19.75844,0.42
1300,11.596667,19.986045,0.42
1301,10.806667,20.19235,0.42
1302,11.145,20.866036,0.42
1303,11.318333,22.20797,0.42
1304,11.201667,22.70208,0.42
1305,10.266667,54.517579,0.42
1306,8.996667,28.30214,0.42
1307,8.28,26.131892,0.42
1308,7.178333,25.988702,0.42
1309,6.345,26.099328,0.42
1310,6.253333,23.417225,0.42
1311,6.845,22.501123,0.42
1312,7.496667,19.433059,0.42
1313,7.741667,21.441913,0.42
1314,7.15,25.605975,0.42
1315,7.185,46.65538,0.42
1316,6.78,29.012945,0.42
1317,6.548333,25.879179,0.42
1318,7.016667,24.932887,0.42
1319,7.136667,24.454502,0.42
1320,7.603333,21.56586,0.42
1321,7.048333,32.205063,0.42
1322,6.053333,24.967885,0.42
1323,4.655,25.713443,0.42
1324,5.723333,24.983524,0.42
1325,7.66,35.464163,0.42
1326,7.773333,215.52167,0.42
1327,8.135,201.496732,0.42
1328,7.463333,31.058293,0.42
1329,8.133333,28.908942,0.42
1330,7.956667,34.141067,0.42
1331,9.616667,37.71487,0.42
1332,8.34,30.076459,0.42
1333,7.538333,26.185516,0.42
1334,5.941667,28.007868,0.42
1335,5.48,24.397808,0.42
1336,4.81,24.230471,0.42
1337,2.98,25.294043,0.42
1338,1.75,25.796228,0.42
1339,1.29,40.00229,0.42
1340,1.2,38.539659,0.42
1341,1.148333,34.629014,0.42
1342,2.128333,32.66199,0.42
1343,3.015,26.804731,0.42
1344,2.115,26.301547,0.42
1345,2.408333,24.838901,0.42
1346,3.026667,25.503621,0.42
1347,3.748333,24.000982,0.42
1348,7.75,23.757689,0.42
1349,7.488333,24.759984,0.42
1350,9.445,25.119689,0.42
1351,9.771667,27.580631,0.42
1352,12.116667,30.924541,0.42
1353,15.118,28.069341,0.42
1354,16.165,28.166834,0.42
1355,15.781667,25.660511,0.42
1356,17.826667,23.970587,0.42
1357,19.09,23.973107,0.42
1358,20.243333,23.973254,0.42
1359,20.173333,23.825324,0.42
1360,20.925,23.10991,0.42
1361,19.718333,23.160912,0.42
1362,17.3,24.882755,0.42
1363,16.516667,28.3245,0.42
1364,15.36,30.889763,0.42
1365,15.731667,28.537136,0.42
1366,16.381667,25.643444,0.42
1367,15.526667,25.421479,0.42
1368,15.428333,24.512035,0.42
1369,13.946667,25.731552,0.42
1370,12.17,25.768763,0.42
1371,10.855,25.741209,0.42
1372,9.831667,26.873759,0.42
1373,8.406667,27.355936,0.42
1374,7.021667,26.981636,0.42
1375,7.778333,28.646685,0.42
1376,7.68,46.002005,0.42
1377,8.073333,36.622399,0.42
1378,7.778333,34.21962,0.42
1379,7.093333,35.083229,0.42
1380,6.468333,37.579933,0.42
1381,5.983333,26.05054,0.42
1382,5.25,25.085318,0.42
1383,4.416667,24.892178,0.42
1384,3.91,32.08082,0.42
1385,4.611667,27.337709,0.42
1386,5.578333,29.521476,0.42
1387,6.623333,33.271793,0.42
1388,7.388333,35.098836,0.42
1389,7.043333,39.97618,0.42
1390,7.583333,29.089496,0.42
1391,8.418333,26.073903,0.42
1392,8.281667,28.238977,0.42
1393,8.583333,27.158356,0.42
1394,9.251667,24.783125,0.42
1395,9.175,24.410134,0.42
1396,9.953333,24.322112,0.42
1397,10.301667,25.76459,0.42
1398,10.853333,25.851835,0.42
1399,11.181667,31.451287,0.42
1400,11.711667,35.428023,0.42
1401,11.311667,40.720859,0.42
1402,10.321667,43.836204,0.42
1403,10.153333,25.188941,0.42
1404,9.481667,26.494721,0.42
1405,9.208333,26.917526,0.42
1406,9.29,26.044219,0.42
1407,10.133333,25.648684,0.42
1408,9.851667,28.008278,0.42
1409,8.951667,35.905207,0.42
1410,8.461667,28.440187,0.42
1411,8.313333,28.308336,0.42
1412,8.81,36.253786,0.42
1413,8.9,51.796382,0.42
1414,8.208333,40.495711,0.42
1415,7.446667,26.139097,0.42
1416,6.873333,25.207964,0.42
1417,6.723333,26.223896,0.42
1418,6.665,25.86604,0.42
1419,6.466667,25.420779,0.42
1420,6.345,27.073437,0.42
1421,6.658333,26.494184,0.42
1422,7.018333,26.111891,0.42
1423,7.14,28.584917,0.42
1424,7.43,29.592544,0.42
1425,8.013333,34.10839,0.42
1426,8.878333,36.173978,0.42
1427,9.066667,27.704805,0.42
1428,9.615,29.936747,0.42
1429,9.766667,33.003594,0.42
1430,10.066667,42.827144,0.42
1431,9.356667,32.369422,0.42
1432,5.665,31.685448,0.42
1433,3.781667,29.356678,0.42
1434,2.763333,29.284342,0.42
1435,2.688333,51.796059,0.42
1436,2.856667,47.268995,0.42
1437,3.473333,30.855291,0.42
1438,4.056667,29.118387,0.42
1439,4.441667,28.248374,0.42
1440,5.245,26.45266,0.42
1441,7.126667,26.995558,0.42
1442,5.435,40.411197,0.42
1443,3.64,36.768959,0.42
1444,4.466667,28.138969,0.42
1445,7.926667,29.385351,0.42
1446,8.74,24.915844,0.42
1447,8.05,25.860841,0.42
1448,8.445,27.409499,0.42
1449,9.488333,51.36778,0.42
1450,8.685,31.392709,0.42
1451,7.693333,34.047127,0.42
1452,7.49,30.022574,0.42
1453,9.405,28.319965,0.42
1454,9.623333,26.203216,0.42
1455,8.22,25.277191,0.42
1456,8.391667,25.997732,0.42
1457,7.57,26.232565,0.42
1458,7.171667,26.297701,0.42
1459,8.338333,27.775589,0.42
1460,9.093333,27.105519,0.42
1461,8.81,26.794348,0.42
1462,9.818333,25.295954,0.42
1463,9.24,25.707505,0.42
1464,8.653333,24.954795,0.42
1465,8.043333,24.82935,0.42
1466,7.47,23.762962,0.42
1467,7.511667,23.635309,0.42
1468,8.485,22.740627,0.42
1469,9.083333,22.364499,0.42
1470,9.98,21.814654,0.42
1471,10.018333,22.29899,0.42
1472,9.623333,22.293988,0.42
1473,10.2,23.291281,0.42
1474,8.158333,24.281061,0.42
1475,7.346667,24.904464,0.42
1476,7.493333,25.643614,0.42
1477,7.443333,30.851812,0.42
1478,6.52,29.8928,0.42
1479,7.335,29.271127,0.42
1480,5.58,31.273691,0.42
1481,5.511667,35.150016,0.42
1482,5.086667,42.472082,0.42
1483,4.77,39.725879,0.42
1484,5.283333,38.943818,0.42
1485,8.331667,33.954629,0.42
1486,10.548333,29.321173,0.42
1487,10.395,26.095915,0.42
1488,10.33,25.736531,0.42
1489,10.695,27.976344,0.42
1490,12.015,26.165942,0.42
1491,12.788333,26.43386,0.42
1492,14.603333,26.575254,0.42
1493,15.971667,27.168013,0.42
1494,16.008,34.319073,0.42
1495,16.89,42.94999,0.42
1496,15.748333,42.828582,0.42
1497,15.185,42.537543,0.42
1498,17.101667,46.471906,0.42
1499,18.046667,38.474703,0.42
1500,16.2,38.708838,0.42
1501,16.663333,34.05664,0.42
1502,15.711667,32.176417,0.42
1503,11.67,29.39411,0.42
1504,10.045,28.141339,0.42
1505,10.4,32.19506,0.42
1506,7.92,30.712368,0.42
1507,6.505,48.033537,0.42
1508,8.703333,53.474346,0.42
1509,6.658,40.068095,0.42
1510,5.178,47.787497,0.42
1511,7.673333,42.022272,0.42
1512,9.095,33.472592,0.42
1513,6.27,35.207817,0.42
1514,7.156667,38.067358,0.42
1515,12.808333,36.007725,0.42
1516,16.061667,34.560333,0.42
1517,18.523333,34.226411,0.42
1518,16.616667,33.853334,0.42
1519,9.883333,44.763705,0.42
1520,6.925,46.53917,0.42
1521,8.726667,38.260838,0.42
1522,10.515,42.72854,0.42
1523,11.566667,40.972068,0.42
1524,15.533333,35.344726,0.42
1525,16.583333,36.884157,0.42
1526,15.121667,34.409372,0.42
1527,13.3,31.769453,0.42
1528,13.325,31.832624,0.42
1529,13.74,31.646147,0.42
1530,14.516667,33.286797,0.42
1531,14.721667,71.040872,0.42
1532,16.001667,45.870135,0.42
1533,16.565,45.537667,0.42
1534,15.733333,42.544211,0.42
1535,13.09,39.987197,0.42
1536,15.318333,37.304605,0.42
1537,16.048333,39.750868,0.42
1538,16.488333,37.138225,0.42
1539,16.373333,36.923173,0.42
1540,17.26,42.701159,0.42
1541,16.3225,41.452797,0.42
1542,15.926667,45.392964,0.42
1543,16.245,74.94191,0.42
1544,15.158333,75.530284,0.42
1545,15.986667,48.883642,0.42
1546,15.585,41.78738,0.42
1547,15.01,34.712376,0.42
1548,13.756667,35.806098,0.42
1549,12.908333,31.409481,0.42
1550,11.99,28.992504,0.42
1551,12.346667,28.952667,0.42
1552,11.225,28.280836,0.42
1553,10.501667,29.281783,0.42
1554,10.006667,34.177629,0.42
1555,10.781667,41.314445,0.42
1556,10.915,35.299708,0.42
1557,10.796667,38.647031,0.42
1558,10.186667,39.626441,0.42
1559,9.63,185.699398,0.42
1560,9.63,31.363967,0.42
1561,9.63,35.923737,0.42
1562,6.34,36.50416,0.42
1563,5.498333,33.436652,0.42
1564,5.883333,32.403676,0.42
1565,5.823333,33.406408,0.42
1566,5.823333,33.604307,0.42
1567,5.786667,60.367776,0.42
1568,5.786667,83.500792,0.42
1569,5.6325,38.713052,0.42
1570,5.866667,35.062902,0.42
1571,5.085,35.505485,0.42
1572,4.068333,31.337928,0.42
1573,3.516667,29.723856,0.42
1574,2.918333,30.459076,0.42
1575,2.98,27.905349,0.42
1576,4.131667,28.34936,0.42
1577,5.851667,28.206815,0.42
1578,6.37,29.037378,0.42
1579,6.091667,43.87589,0.42
1580,6.115,213.088224,0.42
1581,7.35,40.24092,0.42
1582,8.026667,31.800374,0.42
1583,9.691667,28.452325,0.42
1584,11.381667,26.027805,0.42
1585,10.733333,27.744637,0.42
1586,10.626667,27.777964,0.42
1587,12.218333,27.886345,0.42
1588,14.12,28.273491,0.42
1589,15.44,29.449753,0.42
1590,14.681667,32.9425,0.42
1591,14.341667,40.156053,0.42
1592,15.993333,31.674311,0.42
1593,14.285,39.225983,0.42
1594,13.303333,44.061937,0.42
1595,12.05,46.667899,0.42
1596,11.138333,34.184514,0.42
1597,11.22,40.061373,0.42
1598,10.541667,37.228367,0.42
1599,9.816667,31.043422,0.42
1600,9.536667,31.679503,0.42
1601,8.976667,34.324488,0.42
1602,9.865,32.969794,0.42
1603,9.556667,43.17231,0.42
1604,7.826667,32.878695,0.42
1605,5.551667,31.551686,0.42
1606,3.375,31.561951,0.42
1607,1.581667,27.443464,0.42
1608,1.628333,25.914811,0.42
1609,2.861667,28.284023,0.42
1610,4.078333,26.174541,0.42
1611,4.265,26.674197,0.42
1612,5.28,26.70303,0.42
1613,6.89,25.010543,0.42
1614,7.461667,29.669007,0.42
1615,7.83,29.902533,0.42
1616,7.681667,30.559747,0.42
1617,8.365,41.712962,0.42
1618,6.948333,33.885609,0.42
1619,6.836667,49.514349,0.42
1620,10.001667,32.370808,0.42
1621,9.36,32.259052,0.42
1622,8.423333,35.111024,0.42
1623,10.28,33.011754,0.42
1624,8.665,44.941767,0.42
1625,6.47,32.885239,0.42
1626,3.45,29.122296,0.42
1627,2.633333,36.757371,0.42
1628,2.376667,33.382611,0.42
1629,1.486667,28.587354,0.42
1630,0.663333,24.464583,0.42
1631,2.02,37.105797,0.42
1632,3.993333,23.651587,0.42
1633,5.538333,27.368965,0.42
1634,5.435,23.914823,0.42
1635,4.513333,23.483116,0.42
1636,6.72,23.217528,0.42
1637,7.578333,23.490107,0.42
1638,5.966667,23.391274,0.42
1639,6.061667,29.820016,0.42
1640,5.816667,27.491219,0.42
1641,5.26,30.264558,0.42
1642,5.775,28.706103,0.42
1643,4.485,27.278657,0.42
1644,3.48,26.66287,0.42
1645,5.408333,25.023396,0.42
