,index,capacity_MW,depth_m,duration_hr,k_type,permeability_mD,porosity,thickness_m,RTE,kWh_in,kWh_out,kW_in_avg,kW_out_avg,kg_water_per_kWh,kg_CO2_per_kWh,kg_fuel_per_kWh,dp_well_avg,dp_pipe_f_avg,T_aquifer,T_cmp_out,errors,MWh_cushion_gas,T_store_init,T_cmp_out_avg,T_exp_out_avg,p_store_min,p_store_max,solve_time,iterations,m_dot,r_f
224,224,250.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7571423403333732,55471699.72274706,41999972.55035084,318632.2045990157,249999.93066909947,88.91103761094618,0.0,0.0,0.41943698571824956,2.1315425995512545,,,false,259692.79482312597,316.02152033,357.90011224504065,316.02152032999993,14.0235,17.34005775,111.55590915679932,36,673.8222866011288,533.2812135854252
225,225,260.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7525005776421568,58046439.538709275,43679979.28294926,333421.60560928023,259999.94903560504,89.25698112030132,0.0,0.0,0.4395030542677273,2.311374043009474,,,false,273688.5664402983,316.02152033,358.0542756456184,316.02152032999993,14.0235,17.34005775,114.97736287117004,37,703.5018492829889,546.8428679594497
226,226,270.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7476000979051348,60674111.32243818,45359971.564961836,348515.1128428363,269999.9300339105,89.63319389952825,0.0,0.0,0.45997009553909296,2.500552363807016,,,false,288179.7338427187,316.02152033,358.21231504951663,316.02152032999993,14.0235,17.34005775,112.98841643333435,37,733.638854164758,560.4805606946691
227,227,280.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7424142764174122,63360820.378525995,47039977.614537,363947.67159728863,279999.94534995133,90.04374347619198,0.0,0.0,0.4808830927379866,2.6997091763470933,,,false,303218.0242264111,316.02152033,358.3743449880213,316.02152032999993,14.0235,17.34005775,118.14543795585632,38,764.2954516676023,574.2316745592442
228,228,290.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7369099150029861,66113872.417110495,48719968.10341116,379761.37685265916,289999.9211791813,90.49365450203743,0.0,0.0,0.5022966934220362,2.909622303372349,,,false,318865.20140066993,316.02152033,358.5405539788303,316.02152032999993,14.0235,17.34005775,118.05698299407959,38,795.5469409363238,588.1384265499227
229,229,300.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7310448845982721,68942378.51159476,50399973.14293919,396008.42779347405,299999.9330530813,90.9892560549722,0.0,0.0,0.5242791861474045,3.1312698782934687,,,false,335197.39318618824,316.02152033,358.7112317172185,316.02152032999993,14.0235,17.34005775,122.80165934562683,39,827.4867806612324,602.250418026134
230,230,310.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7247650130298995,71857740.39887638,52079976.15649078,412754.3910972757,309999.93952514546,91.53866842935136,0.0,0.0,0.5469167889445739,3.3658957287637286,,,false,352309.3401354413,316.02152033,358.88679775776285,316.02152032999993,14.0235,17.34005775,123.50969934463501,40,860.2327769805669,616.6272189876086
231,231,320.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.717998994980882,74874725.08698589,53759977.3619257,430084.0883521217,319999.94113377447,92.15258088182314,0.0,0.0,0.570321516582219,3.615120981236296,,,false,370322.60955608357,316.02152033,359.06785500200226,316.02152032999993,14.0235,17.34005775,124.30565643310547,41,893.9375603587787,631.343170728893
232,232,330.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7106503712702266,78013012.90817827,55439976.58710586,448110.5649806267,329999.937174708,92.84549709793103,0.0,0.0,0.5946431228648607,3.88111636224313,,,false,389397.80943030975,316.02152033,359.25527080933006,316.02152032999993,14.0235,17.34005775,131.16521334648132,42,928.8048797283058,646.4945559221813
233,233,340.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.7025838336918971,81299868.03684258,57119972.96397019,466990.4310585805,339999.92471561563,93.63787347721406,0.0,0.0,0.6200895522362491,4.166895458270902,,,false,409755.47557600966,316.02152033,359.4503164073145,316.02152032999993,14.0235,17.34005775,133.83169078826904,43,965.1174217479994,662.2118368152173
234,234,350.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.6936001254567754,84775019.13679327,58799963.908880346,486951.89989462955,349999.89518997946,94.56006625430265,0.0,0.0,0.6469643335600495,4.476849257985895,,,false,431714.1176460234,316.02152033,359.65492253976333,316.02152032999993,14.0235,17.34005775,136.85035347938538,44,1003.2877075804286,678.6819753141668
235,235,360.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.6833851907107876,88500544.40745413,60479961.417896576,508351.4999030943,359999.8826004053,95.66038556298507,0.0,0.0,0.6757422423632065,4.817823879526457,,,false,455766.9518246727,316.02152033,359.8721982347893,316.02152032999993,14.0235,17.34005775,143.50078654289246,46,1043.961063232104,696.1935372444298
236,236,370.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.6713917892000377,92583753.61112964,62159971.98783179,531805.6000220735,369999.91016105644,97.02400429744579,0.0,0.0,0.707244788372127,5.201613636281864,,,false,482759.1007741485,316.02152033,360.10763690733467,316.02152032999993,14.0235,17.34005775,148.93525624275208,50,1088.2548465012508,715.2412467752703
237,237,380.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.6564946972190744,97243690.08475424,63839966.87865624,558572.5103232916,379999.8870876556,98.82850436308368,0.0,0.0,0.7431501416772761,5.652180027774283,,,false,514400.6305530253,316.02152033,360.3726297742151,316.02152032999993,14.0235,17.34005775,170.72957682609558,55,1138.454030903273,736.8298015148022
238,238,390.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.6354406800575885,103109490.9035212,65519965.02012524,592265.9461078859,389999.8710567316,101.59601618528637,0.0,0.0,0.7882803158158853,6.237904570334468,,,false,555558.6512987075,316.02152033,360.7002661869452,316.02152032999993,14.0235,17.34005775,197.4896159172058,68,1201.1326098866393,763.836697369099
239,239,400.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,1919685474.0572145,0.0,1175559.0231363394,,inf,,,1.7808252935302478,19.59838445216387,,,true,17895632.24258444,316.02152033,365.3780861723993,316.02152032999993,14.0235,17.34005775,174.22255897521973,57,,inf
240,240,410.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,612510737.6728563,0.0,1083347.7605492945,,inf,,,1.5460676286545425,17.015403111918143,,,true,4848093.5701289475,316.02152033,364.74147133990397,316.02152032999993,14.0235,17.34005775,94.67483425140381,32,,inf
241,241,420.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,262043340.28801334,0.0,967882.4112007819,,inf,,,1.323263061117948,14.08497393512372,,,true,1818448.4549694113,316.02152033,363.89993640554036,316.02152032999993,14.0235,17.34005775,80.28806042671204,27,,inf
242,242,430.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,3005409337.9799414,0.0,1217330.7856608597,,inf,,,1.8870319717887978,20.83206442728199,,,true,30494687.77600068,316.02152033,365.6554071199222,316.02152032999993,14.0235,17.34005775,78.24321627616882,25,,inf
243,243,440.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,204960232.91336697,0.0,936752.1514211067,,inf,,,1.2646162803283765,13.337475128439177,,,true,1377998.9965464198,316.02152033,363.66247121380115,316.02152032999993,14.0235,17.34005775,69.20883822441101,23,,inf
244,244,450.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,213101036.92586622,0.0,945385.7785364825,,inf,,,1.2785415349249285,13.541616678818638,,,true,1443361.4651210906,316.02152033,363.72852259901396,316.02152032999993,14.0235,17.34005775,68.5166654586792,22,,inf
245,245,460.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,174474081.956886,0.0,912439.8824545551,,inf,,,1.221896091134889,12.767430070569684,,,true,1147108.0451184148,316.02152033,363.47400558809494,316.02152032999993,14.0235,17.34005775,62.71651315689087,21,,inf
246,246,470.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,876309972.1800209,0.0,1133010.5793276327,,inf,,,1.6464035871821958,18.356908789428687,,,true,7410139.952606605,316.02152033,365.0861228257974,316.02152032999993,14.0235,17.34005775,63.94489669799805,21,,inf
247,247,480.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,191317129.1619811,0.0,939066.8559110096,,inf,,,1.26234914790697,13.388477520086862,,,true,1284638.57105916,316.02152033,363.6794619679192,316.02152032999993,14.0235,17.34005775,62.12158823013306,20,,inf
248,248,490.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,455141588.28555614,0.0,1074503.7565120084,,inf,,,1.5083006164724424,16.764441545070785,,,true,3517263.190638811,316.02152033,364.67690773338165,316.02152032999993,14.0235,17.34005775,60.7292697429657,20,,inf
249,249,500.0,1402.35,168.0,expected,38.33,0.2292,62.44,0.0,161008799.03947756,0.0,903827.0454614599,,inf,,,1.20520948928034,12.56710204906701,,,true,1049516.0297900694,316.02152033,363.40630556848265,316.02152032999993,14.0235,17.34005775,55.21657657623291,19,,inf
